geo_name,smoking_2015,smoking_2016,id,state,poverty_2015,poverty_2016
"Fairfield County, SC",0.156,0.21600000000000003,45039,SC,0.24446591707659873,0.24535791470030432
"Florence County, SC",0.21100000000000002,0.21,45041,SC,0.19848628473250784,0.19624895454780955
"Georgetown County, SC",0.18100000000000002,0.177,45043,SC,0.20953127867977106,0.19130059148002923
"Greenville County, SC",0.195,0.171,45045,SC,0.15594970298484565,0.14270728271647495
"Greenwood County, SC",0.226,0.184,45047,SC,0.2369721305847054,0.2423565836087047
"Hampton County, SC",0.18899999999999997,0.213,45049,SC,0.20849116161616163,0.17476038338658148
"Horry County, SC",0.24600000000000002,0.198,45051,SC,0.18108859366182956,0.17610799211854572
"Jasper County, SC",0.262,0.22,45053,SC,0.23526238730060878,0.2343685610459671
"Kershaw County, SC",0.222,0.203,45055,SC,0.16795301744195376,0.15895529531893168
"Lancaster County, SC",0.188,0.203,45057,SC,0.1868797818347095,0.17395937967023545
"Laurens County, SC",0.22699999999999998,0.209,45059,SC,0.20891169406406937,0.2032893299628624
"Lee County, SC",0.16399999999999998,0.24100000000000002,45061,SC,0.2765717674970344,0.2818143383463188
"Lexington County, SC",0.19899999999999998,0.191,45063,SC,0.1422575575483036,0.13653501159517525
"McCormick County, SC",0.17300000000000001,0.18899999999999997,45065,SC,0.1951247823563552,0.19615204129516658
"Marion County, SC",0.2,0.247,45067,SC,0.2778213043342004,0.2599064652720723
"Marlboro County, SC",0.231,0.249,45069,SC,0.29024870424685606,0.26684317718940936
"Newberry County, SC",0.24600000000000002,0.193,45071,SC,0.17649801179212943,0.18676148796498906
"Oconee County, SC",0.174,0.2,45073,SC,0.2005762679915445,0.18480938102377384
"Orangeburg County, SC",0.213,0.2,45075,SC,0.23505785161687853,0.23399550872344102
"Pickens County, SC",0.204,0.188,45077,SC,0.20015625416159877,0.18715078875473692
"Richland County, SC",0.165,0.163,45079,SC,0.17050554454151326,0.16595683926113297
"Saluda County, SC",0.201,0.187,45081,SC,0.2054420392474206,0.189288408348001
"Spartanburg County, SC",0.195,0.21,45083,SC,0.17541659897006986,0.17037971675031807
"Sumter County, SC",0.22899999999999998,0.187,45085,SC,0.18005798203507437,0.20027193549613967
"Union County, SC",0.258,0.214,45087,SC,0.20280783008285994,0.19908183341834876
"Williamsburg County, SC",0.19,0.21600000000000003,45089,SC,0.2984136103929267,0.2926009693053312
"York County, SC",0.203,0.18,45091,SC,0.13492342860050976,0.12522481455389334
"Aurora County, SD",0.133,0.141,46003,SD,0.08563748079877112,0.062066306861989204
"Beadle County, SD",0.172,0.16699999999999998,46005,SD,0.2081976417742841,0.21406109613656785
"Bennett County, SD",0.215,0.287,46007,SD,0.4050595238095238,0.3820558526440879
"Bon Homme County, SD",0.207,0.166,46009,SD,0.10434782608695652,0.10842504059173733
"Brookings County, SD",0.132,0.14400000000000002,46011,SD,0.16269317912819992,0.16515935257800768
"Brown County, SD",0.175,0.14800000000000002,46013,SD,0.09819268922407935,0.10961703958691911
"Brule County, SD",0.14300000000000002,0.17300000000000001,46015,SD,0.1535616971584274,0.15107632093933465
"Buffalo County, SD",0.41700000000000004,0.371,46017,SD,0.350418925579103,0.3917727717923604
"Butte County, SD",0.222,0.165,46019,SD,0.106286836935167,0.102156414588095
"Campbell County, SD",0.141,0.152,46021,SD,0.09061488673139159,0.07602339181286549
"Charles Mix County, SD",0.174,0.209,46023,SD,0.22087677990806145,0.21504296395491573
"Clark County, SD",0.182,0.145,46025,SD,0.15907813378302418,0.15511921458625527
"Clay County, SD",0.155,0.19899999999999998,46027,SD,0.27608142493638677,0.27318189523648073
"Codington County, SD",0.18600000000000003,0.165,46029,SD,0.1027537717884869,0.10381417736289382
"Corson County, SD",0.321,0.35100000000000003,46031,SD,0.45576735092864123,0.46843127731908696
"Custer County, SD",0.187,0.133,46033,SD,0.10543289506325974,0.11615602313276732
"Davison County, SD",0.142,0.155,46035,SD,0.12558065878378377,0.12005048114844613
"Day County, SD",0.16899999999999998,0.188,46037,SD,0.22103518143304476,0.18459544528790964
"Deuel County, SD",0.192,0.13699999999999998,46039,SD,0.07742843735335524,0.10578512396694215
"Dewey County, SD",0.33399999999999996,0.322,46041,SD,0.27832602339181284,0.2760407361086296
"Douglas County, SD",0.126,0.145,46043,SD,0.08559498956158663,0.0726764500349406
"Edmunds County, SD",0.131,0.14,46045,SD,0.12291506286887349,0.09821659343499613
"Fall River County, SD",0.237,0.155,46047,SD,0.16578509898745655,0.16917008041268397
"Faulk County, SD",,0.157,46049,SD,0.1636682755594559,0.12637604579480405
"Grant County, SD",0.235,0.15,46051,SD,0.08113759933082393,0.07770932511901428
"Gregory County, SD",0.121,0.17,46053,SD,0.18419161676646706,0.16466634661545848
"Haakon County, SD",,0.157,46055,SD,0.1678082191780822,0.17936117936117937
"Hamlin County, SD",0.179,0.149,46057,SD,0.07276471597734684,0.07692307692307693
"Hand County, SD",0.131,0.14,46059,SD,0.08170033162496232,0.060708782742681044
"Hanson County, SD",0.177,0.165,46061,SD,0.12015389168393016,0.10020691693762933
"Harding County, SD",,0.16399999999999998,46063,SD,0.1341557440246723,0.13147410358565736
"Hughes County, SD",0.141,0.152,46065,SD,0.10179970617042115,0.08894201299497365
"Hutchinson County, SD",0.10099999999999999,0.14,46067,SD,0.13348709816923743,0.13445858961521956
"Hyde County, SD",,0.136,46069,SD,0.12209302325581395,0.10984308131241084
"Jackson County, SD",0.205,0.247,46071,SD,0.3330188679245283,0.3646875
"Jerauld County, SD",0.102,0.136,46073,SD,0.0893854748603352,0.09903504316912139
"Jones County, SD",,0.146,46075,SD,0.11395646606914213,0.10299869621903521
"Kingsbury County, SD",0.10800000000000001,0.13699999999999998,46077,SD,0.10065776360374726,0.09337349397590361
"Lake County, SD",0.188,0.152,46079,SD,0.152411122844069,0.1381720894105463
"Lawrence County, SD",0.215,0.153,46081,SD,0.1311855127395241,0.12014887922382067
"Lincoln County, SD",0.106,0.147,46083,SD,0.043654165149492254,0.03731518883093455
"Lyman County, SD",0.20600000000000002,0.223,46085,SD,0.203732912723449,0.21747114375655824
"McCook County, SD",,0.14400000000000002,46087,SD,0.08589295567408498,0.1038913362701909
"McPherson County, SD",0.128,0.15,46089,SD,0.22058144900784496,0.18773234200743494
"Marshall County, SD",0.23,0.159,46091,SD,0.15146931719965429,0.10545454545454545
"Meade County, SD",0.17800000000000002,0.184,46093,SD,0.10831145421058819,0.09048607906475926
"Mellette County, SD",0.228,0.275,46095,SD,0.45257985257985256,0.46157635467980296
"Miner County, SD",,0.146,46097,SD,0.10437109723461195,0.09911111111111111
"Minnehaha County, SD",0.179,0.165,46099,SD,0.11805200989025488,0.1157913129741734
"Moody County, SD",0.127,0.182,46101,SD,0.14317180616740088,0.14682788944723618
"Oglala Lakota County, SD",,,46102,SD,0.5332478084242035,0.5394960362400906
"Pennington County, SD",0.212,0.184,46103,SD,0.12688203337213816,0.1377997206115927
"Perkins County, SD",0.128,0.15,46105,SD,0.13561643835616438,0.13531799729364005
"Potter County, SD",0.079,0.13699999999999998,46107,SD,0.11585642889595639,0.10604693140794223
"Roberts County, SD",0.23600000000000002,0.20800000000000002,46109,SD,0.20217001791757913,0.2057826520438684
"Sanborn County, SD",,0.154,46111,SD,0.10393013100436681,0.08644656820156386
"Shannon County, SD",0.435,0.41200000000000003,46113,SD,,
"Spink County, SD",0.171,0.152,46115,SD,0.1254125412541254,0.11051721427448515
"Stanley County, SD",0.17300000000000001,0.14800000000000002,46117,SD,0.08152173913043478,0.071622539035981
"Sully County, SD",,0.13,46119,SD,0.05099931082012405,0.04371963913948647
"Todd County, SD",0.39399999999999996,0.382,46121,SD,0.4640373637778931,0.47149619263222886
"Tripp County, SD",0.133,0.182,46123,SD,0.22781954887218045,0.2162926645295116
"Turner County, SD",0.172,0.14400000000000002,46125,SD,0.0937769562538509,0.10344827586206896
"Union County, SD",0.149,0.139,46127,SD,0.05343250989490924,0.06435981435981436
"Walworth County, SD",0.198,0.154,46129,SD,0.12238749764639427,0.10772395735926688
"Yankton County, SD",0.132,0.154,46135,SD,0.14237465512320427,0.14451960830692084
"Ziebach County, SD",0.331,0.36,46137,SD,0.3954822517031194,0.39443651925820256
"Anderson County, TN",0.20600000000000002,0.22699999999999998,47001,TN,0.1793762466979352,0.172117202268431
"Bedford County, TN",0.252,0.25,47003,TN,0.1710800159411947,0.16254269948322678
"Benton County, TN",0.251,0.24100000000000002,47005,TN,0.2283596961016316,0.22649786914013537
"Bledsoe County, TN",0.386,0.252,47007,TN,0.21692270570256575,0.23726176584986386
"Blount County, TN",0.209,0.209,47009,TN,0.1409442982920532,0.13570868655196658
"Bradley County, TN",0.255,0.228,47011,TN,0.19617918313570487,0.18428847781404908
"Campbell County, TN",0.28600000000000003,0.261,47013,TN,0.2324459486765003,0.2237753367665339
"Cannon County, TN",0.276,0.239,47015,TN,0.18372896303373265,0.16178194607268465
"Carroll County, TN",0.24600000000000002,0.23199999999999998,47017,TN,0.20845800189739472,0.19799854439592432
"Carter County, TN",0.314,0.244,47019,TN,0.23613151261266163,0.23881086398163834
"Cheatham County, TN",0.305,0.21899999999999997,47021,TN,0.1382667964946446,0.12943071965628355
"Chester County, TN",0.207,0.22399999999999998,47023,TN,0.21684963611693597,0.1793481609266219
"Claiborne County, TN",0.33299999999999996,0.244,47025,TN,0.21879004962045281,0.222664342793252
"Clay County, TN",0.32299999999999995,0.23800000000000002,47027,TN,0.23456629330554832,0.24833702882483372
"Cocke County, TN",0.212,0.265,47029,TN,0.261194885614357,0.2609857738180773
"Coffee County, TN",0.257,0.221,47031,TN,0.18591175913652716,0.15868866025918332
"Crockett County, TN",0.271,0.24100000000000002,47033,TN,0.19885089686098656,0.1825708672467022
"Cumberland County, TN",0.174,0.222,47035,TN,0.16452314823004935,0.15952678116265578
"Davidson County, TN",0.172,0.22399999999999998,47037,TN,0.18216056931948235,0.17659025212162432
"Decatur County, TN",0.175,0.22899999999999998,47039,TN,0.21555109520900603,0.2090449634018822
"DeKalb County, TN",0.244,0.23399999999999999,47041,TN,0.20875402792696027,0.2216882908857921
"Dickson County, TN",0.261,0.23,47043,TN,0.16288684622486252,0.15937593163072641
"Dyer County, TN",0.33299999999999996,0.239,47045,TN,0.17840173945722493,0.18644844693701468
"Fayette County, TN",0.213,0.2,47047,TN,0.1394906285029066,0.14956224421074443
"Fentress County, TN",0.212,0.255,47049,TN,0.2600863734515286,0.23337879304466416
"Franklin County, TN",0.239,0.212,47051,TN,0.17060192883272365,0.16225333536245118
"Gibson County, TN",0.301,0.251,47053,TN,0.18729372937293728,0.18676391586429192
"Giles County, TN",0.263,0.23399999999999999,47055,TN,0.1644278606965174,0.16737573565907962
"Grainger County, TN",0.263,0.247,47057,TN,0.20610280746884285,0.20239621557098014
"Greene County, TN",0.28600000000000003,0.24,47059,TN,0.20493144925142281,0.1863151078920026
"Grundy County, TN",0.27,0.259,47061,TN,0.2865227890129792,0.2800542332027719
"Hamblen County, TN",0.22699999999999998,0.22699999999999998,47063,TN,0.21286585562618993,0.21179130996607978
"Hamilton County, TN",0.192,0.201,47065,TN,0.15963367799113737,0.1483696655521335
"Hancock County, TN",0.396,0.27699999999999997,47067,TN,0.2769111969111969,0.27257213775985106
"Hardeman County, TN",0.273,0.278,47069,TN,0.2481507573089116,0.2367513327061775
"Hardin County, TN",0.23600000000000002,0.24100000000000002,47071,TN,0.23262210695901608,0.2220995781921394
"Hawkins County, TN",0.262,0.23,47073,TN,0.19109844410984442,0.19225658154652875
"Haywood County, TN",0.17300000000000001,0.259,47075,TN,0.22805264034649342,0.20957178841309823
"Henderson County, TN",0.259,0.23199999999999998,47077,TN,0.21491530342050855,0.20684027274046135
"Henry County, TN",0.281,0.225,47079,TN,0.1851840151634813,0.1938849487785658
"Hickman County, TN",0.377,0.239,47081,TN,0.20937734765124397,0.22914639540026538
"Houston County, TN",,0.23399999999999999,47083,TN,0.231055900621118,0.209
"Humphreys County, TN",0.221,0.21100000000000002,47085,TN,0.15930388219544847,0.18481479412257668
"Jackson County, TN",0.27399999999999997,0.24,47087,TN,0.2684480622898602,0.2500882145377558
"Jefferson County, TN",0.258,0.213,47089,TN,0.16490423576384083,0.15219404543752832
"Johnson County, TN",0.28,0.243,47091,TN,0.2560074511021422,0.26932683901586113
"Knox County, TN",0.185,0.215,47093,TN,0.15973733696318415,0.16187393401434153
"Lake County, TN",0.249,0.285,47095,TN,0.2698997339881318,0.2922440537745605
"Lauderdale County, TN",0.321,0.289,47097,TN,0.2665578453376862,0.247174386585015
"Lawrence County, TN",0.281,0.23800000000000002,47099,TN,0.2030983137283202,0.194794933799411
"Lewis County, TN",0.298,0.239,47101,TN,0.19584721866188157,0.2039349871685201
"Lincoln County, TN",0.245,0.23,47103,TN,0.16695920590727514,0.18519750771278204
"Loudon County, TN",0.23600000000000002,0.198,47105,TN,0.14443372331443735,0.1348572111839614
"McMinn County, TN",0.223,0.222,47107,TN,0.19900303761975233,0.19484664486999845
"McNairy County, TN",0.261,0.25,47109,TN,0.20698914270148266,0.23069723912026205
"Macon County, TN",0.35100000000000003,0.244,47111,TN,0.1890971039182283,0.18552157072258582
"Madison County, TN",0.196,0.217,47113,TN,0.1960475061393852,0.19409206809357046
"Marion County, TN",0.247,0.23199999999999998,47115,TN,0.19181814922376395,0.1923338463190294
"Marshall County, TN",0.247,0.243,47117,TN,0.16186735058273544,0.1507057757057757
"Maury County, TN",0.257,0.222,47119,TN,0.15302559889824469,0.14706126269148292
"Meigs County, TN",0.358,0.253,47121,TN,0.2083990881991934,0.18846522991013
"Monroe County, TN",0.364,0.23800000000000002,47123,TN,0.19303231003311555,0.19238535403392265
"Montgomery County, TN",0.275,0.231,47125,TN,0.15768804642336087,0.15190091360070593
"Moore County, TN",0.252,0.201,47127,TN,0.10767246937459704,0.10419026047565119
"Morgan County, TN",0.314,0.249,47129,TN,0.22660818713450293,0.23599529612999787
"Obion County, TN",0.264,0.233,47131,TN,0.20585356303837118,0.21054882863911556
"Overton County, TN",0.281,0.239,47133,TN,0.21455163855310935,0.19950353957892802
"Perry County, TN",0.282,0.244,47135,TN,0.25811877345064044,0.2860462114366852
"Pickett County, TN",,0.215,47137,TN,0.16143856143856145,0.16533386645341863
"Polk County, TN",0.289,0.225,47139,TN,0.18891195506166808,0.17771010962241168
"Putnam County, TN",0.18100000000000002,0.23199999999999998,47141,TN,0.25231727163376494,0.24004135753307904
"Rhea County, TN",0.198,0.23399999999999999,47143,TN,0.2454443554843875,0.22852765631483196
"Roane County, TN",0.157,0.214,47145,TN,0.18384039137746522,0.16187064142846194
"Robertson County, TN",0.239,0.22,47147,TN,0.12025116796106296,0.1054508557530179
"Rutherford County, TN",0.171,0.21899999999999997,47149,TN,0.12449398926047502,0.12555424101892582
"Scott County, TN",0.511,0.272,47151,TN,0.27346428240526266,0.27690603655159685
"Sequatchie County, TN",0.299,0.23199999999999998,47153,TN,0.1629676158570631,0.16085124024044772
"Sevier County, TN",0.284,0.221,47155,TN,0.15282104534440982,0.1530508383778861
"Shelby County, TN",0.17300000000000001,0.209,47157,TN,0.213583525659353,0.21384319334060398
"Smith County, TN",0.235,0.214,47159,TN,0.1629550890247143,0.16165792123814066
"Stewart County, TN",,0.22399999999999998,47161,TN,0.19467680608365018,0.19211709994663415
"Sullivan County, TN",0.256,0.248,47163,TN,0.17452292055590127,0.1684921823829627
"Sumner County, TN",0.2,0.20199999999999999,47165,TN,0.09325893602308225,0.09676419321252676
"Tipton County, TN",0.253,0.226,47167,TN,0.13649607400944871,0.13816646601909724
"Trousdale County, TN",,0.22399999999999998,47169,TN,0.17267941969444087,0.13264657255500445
"Unicoi County, TN",0.23399999999999999,0.231,47171,TN,0.22500283093647377,0.21034915563669557
"Union County, TN",0.23800000000000002,0.251,47173,TN,0.21527629613825475,0.23546960737307548
"Van Buren County, TN",0.39399999999999996,0.233,47175,TN,0.17979981801637854,0.1913892908827786
"Warren County, TN",0.209,0.244,47177,TN,0.21157851953462378,0.20678292608739735
"Washington County, TN",0.24100000000000002,0.226,47179,TN,0.18069458462251195,0.17117709961339145
"Wayne County, TN",0.228,0.251,47181,TN,0.21782782714876875,0.1893026404874746
"Weakley County, TN",0.254,0.245,47183,TN,0.19143505388542256,0.19091229306093696
"White County, TN",0.292,0.24100000000000002,47185,TN,0.1957421875,0.18119631544171946
"Williamson County, TN",0.109,0.162,47187,TN,0.05064910857770411,0.05150103519668737
"Wilson County, TN",0.29,0.201,47189,TN,0.10057866724146507,0.09098912104153711
"Anderson County, TX",0.21600000000000003,0.177,48001,TX,0.18475760891409687,0.17059633131021412
"Andrews County, TX",,0.14300000000000002,48003,TX,0.1225720834841356,0.10737028301886792
"Angelina County, TX",0.207,0.185,48005,TX,0.19365858239616837,0.19644959269199982
"Aransas County, TX",,0.152,48007,TX,0.18978071467654362,0.17020222864217913
"Archer County, TX",,0.138,48009,TX,0.09929731597742196,0.08136846971798428
"Armstrong County, TX",,0.124,48011,TX,0.06922257720979766,0.09614340032590983
"Atascosa County, TX",0.38299999999999995,0.151,48013,TX,0.1640646870087642,0.15296139889226068
"Austin County, TX",0.179,0.133,48015,TX,0.11502010841056129,0.14463398533856792
"Bailey County, TX",,0.182,48017,TX,0.1896750071901064,0.19145546705286023
"Bandera County, TX",0.221,0.138,48019,TX,0.13018388106416276,0.1649968539760902
"Bastrop County, TX",0.221,0.155,48021,TX,0.14317553234338498,0.1363348964645134
"Baylor County, TX",,0.14800000000000002,48023,TX,0.1189873417721519,0.12689500280741156
"Bee County, TX",,0.171,48025,TX,0.21216509775524983,0.20546461242176214
"Bell County, TX",0.19399999999999998,0.17600000000000002,48027,TX,0.15327416192253407,0.14689668489703372
"Bexar County, TX",0.162,0.133,48029,TX,0.1742564085383898,0.17175660789933742
"Blanco County, TX",,0.132,48031,TX,0.09026397956287255,0.09706483373583503
"Borden County, TX",,0.11599999999999999,48033,TX,0.014245014245014245,0.025899280575539568
"Bosque County, TX",0.39,0.145,48035,TX,0.14501080896575264,0.1482009465701089
"Bowie County, TX",0.17,0.179,48037,TX,0.19052021274167408,0.19547690625854058
"Brazoria County, TX",0.15,0.138,48039,TX,0.11161150383096921,0.10475636986510874
"Brazos County, TX",0.131,0.155,48041,TX,0.27898550724637683,0.2698096287376054
"Brewster County, TX",,0.153,48043,TX,0.1352562001529553,0.1123928806855636
"Briscoe County, TX",,0.156,48045,TX,0.18583535108958837,0.14476075105996367
"Brooks County, TX",,0.191,48047,TX,0.39593318809005085,0.34737772539776074
"Brown County, TX",0.258,0.165,48049,TX,0.18341183356093754,0.177406368860879
"Burleson County, TX",,0.14400000000000002,48051,TX,0.16237355916255,0.1361271845227658
"Burnet County, TX",0.24600000000000002,0.152,48053,TX,0.15992037159920372,0.14356166862727354
"Caldwell County, TX",,0.166,48055,TX,0.19323970996522818,0.1863591678401573
"Calhoun County, TX",,0.147,48057,TX,0.1933794651206284,0.18108633293235865
"Callahan County, TX",,0.149,48059,TX,0.1901066925315228,0.1802498512790006
"Cameron County, TX",0.136,0.179,48061,TX,0.3380873132595402,0.3303870925675039
"Camp County, TX",,0.171,48063,TX,0.19733033129623673,0.19275766016713092
"Carson County, TX",,0.132,48065,TX,0.07301107754279959,0.05934065934065934
"Cass County, TX",0.26899999999999996,0.171,48067,TX,0.19839672637016167,0.1921608040201005
"Castro County, TX",,0.166,48069,TX,0.17089980855137205,0.1620854303781133
"Chambers County, TX",,0.145,48071,TX,0.10595006485084306,0.11652357680623432
"Cherokee County, TX",0.249,0.183,48073,TX,0.22075346992729677,0.21889043053283355
"Childress County, TX",,0.163,48075,TX,0.20212948651897647,0.2282312925170068
"Clay County, TX",,0.14300000000000002,48077,TX,0.12056119980648282,0.15362856028092078
"Cochran County, TX",,0.16899999999999998,48079,TX,0.20047489823609227,0.19580178940123882
"Coke County, TX",,0.13,48081,TX,0.11607717041800643,0.17242492734904746
"Coleman County, TX",,0.16399999999999998,48083,TX,0.2263529411764706,0.18299182754944926
"Collin County, TX",0.09699999999999999,0.11699999999999999,48085,TX,0.075582839253546,0.07100550808078518
"Collingsworth County, TX",,0.165,48087,TX,0.2260549229738781,0.19675456389452334
"Colorado County, TX",,0.153,48089,TX,0.15118504342705727,0.1398402665490715
"Comal County, TX",0.16899999999999998,0.128,48091,TX,0.08802986410817293,0.0923454742097859
"Comanche County, TX",0.22,0.161,48093,TX,0.2319175934910801,0.21328803322008305
"Concho County, TX",,0.139,48095,TX,0.11127707244212098,0.10631349782293179
"Cooke County, TX",,0.15,48097,TX,0.13909112413593713,0.1504862023653088
"Coryell County, TX",0.157,0.166,48099,TX,0.1383638724570769,0.14148134892876316
"Cottle County, TX",,0.154,48101,TX,0.22742474916387959,0.25048418334409295
"Crane County, TX",,0.13,48103,TX,0.13114044579095435,0.11722080136402387
"Crockett County, TX",,0.125,48105,TX,0.17546283503730312,0.226751931787903
"Crosby County, TX",,0.163,48107,TX,0.22935314980577606,0.19959301339664237
"Culberson County, TX",,0.18,48109,TX,0.2965396408234779,0.23798932384341637
"Dallam County, TX",,0.165,48111,TX,0.17002012072434608,0.1615395621691229
"Dallas County, TX",0.153,0.153,48113,TX,0.19268732913130457,0.18574720701338782
"Dawson County, TX",,0.159,48115,TX,0.16556234403235523,0.16278461135828318
"Deaf Smith County, TX",,0.165,48117,TX,0.20837723919915702,0.17181856809007862
"Delta County, TX",,0.16,48119,TX,0.2284549689440994,0.21540849990296915
"Denton County, TX",0.10099999999999999,0.136,48121,TX,0.08791251578309164,0.08718150073131373
"DeWitt County, TX",0.321,0.14800000000000002,48123,TX,0.15068200053490238,0.1615699622400681
"Dickens County, TX",,0.147,48125,TX,0.20077034183919115,0.18952981095492002
"Dimmit County, TX",,0.154,48127,TX,0.1891942948899594,0.2331254073177544
"Donley County, TX",,0.14300000000000002,48129,TX,0.1766837813349441,0.15007800312012481
"Duval County, TX",,0.16399999999999998,48131,TX,0.2389081614022275,0.24523285661899524
"Eastland County, TX",0.14400000000000002,0.163,48133,TX,0.18204847717197306,0.17591152583376535
"Ector County, TX",0.21899999999999997,0.156,48135,TX,0.12994357944989965,0.12442515406533695
"Edwards County, TX",,0.134,48137,TX,0.10823653643083421,0.07741935483870968
"Ellis County, TX",0.134,0.14,48139,TX,0.12107029888322252,0.11043845166024582
"El Paso County, TX",0.152,0.156,48141,TX,0.2275799534370788,0.22469885405722384
"Erath County, TX",,0.17300000000000001,48143,TX,0.24405539587143976,0.24514863748967794
"Falls County, TX",,0.183,48145,TX,0.22039473684210525,0.24328000518168275
"Fannin County, TX",0.271,0.16899999999999998,48147,TX,0.17218435572865953,0.16491296440633932
"Fayette County, TX",,0.134,48149,TX,0.1238368518138963,0.10761047463175123
"Fisher County, TX",,0.139,48151,TX,0.17498686284813453,0.1977386273994215
"Floyd County, TX",,0.16,48153,TX,0.22445315050603984,0.22023513826792515
"Foard County, TX",,0.14300000000000002,48155,TX,0.0979381443298969,0.06931464174454828
"Fort Bend County, TX",0.10099999999999999,0.12,48157,TX,0.08242277990798134,0.0818792876650917
"Franklin County, TX",,0.154,48159,TX,0.16452197121342102,0.16826095274536063
"Freestone County, TX",0.21100000000000002,0.154,48161,TX,0.1489976120397623,0.16640677210960125
"Frio County, TX",,0.179,48163,TX,0.22089929493148863,0.213039309683605
"Gaines County, TX",,0.158,48165,TX,0.11590884889788095,0.10724802397065661
"Galveston County, TX",0.172,0.146,48167,TX,0.13908673499811172,0.13627001916642303
"Garza County, TX",,0.153,48169,TX,0.10414657666345227,0.1343669250645995
"Gillespie County, TX",,0.128,48171,TX,0.11158643850951543,0.10763093451299471
"Glasscock County, TX",,0.12,48173,TX,0.03389830508474576,0.052673583399840386
"Goliad County, TX",,0.13699999999999998,48175,TX,0.18564593301435406,0.16913261843355504
"Gonzales County, TX",,0.172,48177,TX,0.20282302944450065,0.17237408631220585
"Gray County, TX",0.361,0.155,48179,TX,0.13281911391214374,0.15734495034663668
"Grayson County, TX",0.19,0.162,48181,TX,0.16191024069766471,0.15563397119324598
"Gregg County, TX",0.171,0.17,48183,TX,0.18228634589941553,0.18241421466012425
"Grimes County, TX",,0.16699999999999998,48185,TX,0.1981955394409545,0.20254707464694016
"Guadalupe County, TX",0.209,0.135,48187,TX,0.09848704545936808,0.10458191331887501
"Hale County, TX",0.282,0.175,48189,TX,0.23000975134080937,0.20707241389904452
"Hall County, TX",,0.171,48191,TX,0.2685332484887051,0.2869593285990962
"Hamilton County, TX",,0.131,48193,TX,0.144875,0.1476915335262297
"Hansford County, TX",,0.151,48195,TX,0.1712253829321663,0.20010954902318787
"Hardeman County, TX",,0.185,48197,TX,0.1475782038345106,0.1546312834906864
"Hardin County, TX",0.255,0.151,48199,TX,0.12181741967231041,0.11771972532064091
"Harris County, TX",0.157,0.139,48201,TX,0.17962246649042252,0.173933329688155
"Harrison County, TX",0.225,0.171,48203,TX,0.17176789537731635,0.1773743232195468
"Hartley County, TX",,0.135,48205,TX,0.06379757785467129,0.07332433648223122
"Haskell County, TX",,0.151,48207,TX,0.20513841864170484,0.20567667626491157
"Hays County, TX",0.13699999999999998,0.142,48209,TX,0.1688469390149471,0.16195515554158998
"Hemphill County, TX",,0.152,48211,TX,0.12340216322517207,0.11793372319688109
"Henderson County, TX",0.249,0.166,48213,TX,0.18800882500935398,0.18794271437034749
"Hidalgo County, TX",0.12,0.149,48215,TX,0.34248762810656885,0.32757713863549076
"Hill County, TX",0.193,0.16,48217,TX,0.20790443887332252,0.19062942843646669
"Hockley County, TX",0.154,0.158,48219,TX,0.1460853382958926,0.15672732102536857
"Hood County, TX",0.225,0.134,48221,TX,0.11747321054036533,0.12051282051282051
"Hopkins County, TX",0.284,0.16699999999999998,48223,TX,0.19856459330143542,0.19484565278957802
"Houston County, TX",,0.175,48225,TX,0.2501144281137161,0.24420142421159716
"Howard County, TX",,0.159,48227,TX,0.1563408341226036,0.1493698559670782
"Hudspeth County, TX",,0.205,48229,TX,0.4028387968908415,0.3794028849379403
"Hunt County, TX",0.34,0.165,48231,TX,0.1892523638926411,0.18885718262806236
"Hutchinson County, TX",,0.16699999999999998,48233,TX,0.16108651540306215,0.16473908216136196
"Irion County, TX",,0.129,48235,TX,0.11618004866180048,0.11710606989576947
"Jack County, TX",,0.165,48237,TX,0.17210451059404652,0.17154811715481172
"Jackson County, TX",,0.14,48239,TX,0.12433079740772049,0.129663140311804
"Jasper County, TX",0.22399999999999998,0.17300000000000001,48241,TX,0.17016867192447183,0.16338924233661076
"Jeff Davis County, TX",,0.133,48243,TX,0.056708160442600276,0.07981438515081206
"Jefferson County, TX",0.215,0.18100000000000002,48245,TX,0.1988573986184066,0.20009124049050211
"Jim Hogg County, TX",,0.156,48247,TX,0.1754217791411043,0.20947246823257604
"Jim Wells County, TX",,0.153,48249,TX,0.222726496352146,0.2068266718753815
"Johnson County, TX",0.19699999999999998,0.15,48251,TX,0.12082353404895482,0.12115755793618924
"Jones County, TX",,0.16899999999999998,48253,TX,0.18250798722044728,0.16695125737348648
"Karnes County, TX",,0.16899999999999998,48255,TX,0.2535617228032611,0.24043894848906724
"Kaufman County, TX",0.23199999999999998,0.149,48257,TX,0.13969671597357894,0.1374857163586237
"Kendall County, TX",0.131,0.125,48259,TX,0.0775546703520039,0.06137502922002026
"Kenedy County, TX",,0.162,48261,TX,0.2672566371681416,0.22759856630824374
"Kent County, TX",,0.135,48263,TX,0.09622886866059818,0.1166936790923825
"Kerr County, TX",0.223,0.141,48265,TX,0.159081540110479,0.16702495751694205
"Kimble County, TX",,0.139,48267,TX,0.20633484162895926,0.1895096921322691
"King County, TX",,0.138,48269,TX,0.07116104868913857,0.032846715328467155
"Kinney County, TX",,0.161,48271,TX,0.1775846010555728,0.2047589229805886
